,Fecha,Gasolina superior,Gasolina regular,"Total
gasolinas",Diesel alto azufre,Diesel bajo azufre,Diesel ultra bajo azufre,Diesel,Gas licuado de petróleo,Gasolina de aviación,Kerosina,Turbo jet,Bunker,Asfalto,PetCoke,Aceites lubricantes,Grasas lubricantes,Solventes,Naftas,Ceras,Petróleo crudo,Butano,Orimulsión,"Mezclas
oleosas",Total Consumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec/2005," 448,688.52 "," 241,035.13 "," 689,723.65 "," 775,027.20 ", -   , -   ," 775,027.20 "," 225,410.43 "," 1,457.00 "," 8,298.30 "," 50,005.00 "," 285,933.09 "," 25,971.31 "," 99,434.50 ", -   , -   , -   , -   , -   ," 51,257.00 ", -   ," 163,364.00 ", -   ," 2,375,881.48 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jan/2006," 382,078.88 "," 211,152.72 "," 593,231.60 "," 750,946.36 ", -   , -   ," 750,946.36 "," 217,867.31 "," 1,307.00 "," 7,111.60 "," 45,851.00 "," 271,228.13 "," 26,454.21 "," 98,549.00 ", -   , -   , -   , -   , -   ," 38,294.00 ", -   ," 163,706.00 ", -   ," 2,214,546.21 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Feb/2006," 367,944.25 "," 200,551.40 "," 568,495.65 "," 734,530.76 ", -   , -   ," 734,530.76 "," 212,328.61 "," 1,735.00 "," 6,390.90 "," 43,198.90 "," 228,414.98 "," 33,494.00 "," 101,057.00 ", -   , -   , -   , -   , -   ," 43,150.00 ", -   ," 152,377.00 ", -   ," 2,125,172.80 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mar/2006," 427,567.58 "," 233,082.86 "," 660,650.44 "," 875,047.29 ", -   , -   ," 875,047.29 "," 232,405.36 "," 1,585.00 "," 7,416.60 "," 45,311.90 "," 338,067.89 "," 48,745.00 "," 82,582.50 ", -   , -   , -   , -   , -   ," 29,621.00 ", -   ," 151,247.00 ", -   ," 2,472,679.98 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apr/2006," 392,050.29 "," 223,479.45 "," 615,529.74 "," 711,185.23 ", -   , -   ," 711,185.23 "," 207,612.27 "," 1,497.00 "," 8,600.50 "," 44,322.20 "," 445,994.72 "," 36,478.00 "," 89,331.00 ", -   , -   , -   , -   , -   ," 59,859.00 ", -   ," 29,039.00 ", -   ," 2,249,448.66 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,May/2006," 379,832.55 "," 222,710.90 "," 602,543.45 "," 734,289.15 ", -   , -   ," 734,289.15 "," 232,489.83 "," 1,400.00 "," 6,151.30 "," 44,047.10 "," 628,053.53 "," 40,882.00 "," 96,222.50 ", -   , -   , -   , -   , -   ," 29,498.00 ", -   , -   , -   ," 2,415,576.86 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jun/2006," 364,359.35 "," 196,511.22 "," 560,870.57 "," 672,428.87 ", -   , -   ," 672,428.87 "," 236,563.83 "," 1,362.00 "," 3,720.30 "," 42,531.90 "," 399,380.67 "," 22,806.00 "," 101,684.00 ", -   , -   , -   , -   , -   ," 30,854.00 ", -   , -   , -   ," 2,072,202.14 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jul/2006," 392,252.91 "," 210,255.70 "," 602,508.61 "," 684,438.70 ", -   , -   ," 684,438.70 "," 239,767.85 "," 1,552.00 "," 6,128.60 "," 43,381.80 "," 408,695.20 "," 34,461.58 "," 97,361.00 ", -   , -   , -   , -   , -   ," 59,117.27 ", -   , -   , -   ," 2,177,412.61 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug/2006," 394,585.28 "," 211,202.14 "," 605,787.42 "," 707,219.69 ", -   , -   ," 707,219.69 "," 245,672.02 "," 1,942.00 "," 7,918.70 "," 44,489.50 "," 412,953.69 "," 29,068.07 "," 89,875.50 ", -   , -   , -   , -   , -   ," 42,171.03 ", -   ," 1,471.00 ", -   ," 2,188,568.62 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep/2006," 382,724.97 "," 204,369.99 "," 587,094.96 "," 650,791.38 ", -   , -   ," 650,791.38 "," 256,040.10 "," 1,576.00 "," 6,691.20 "," 37,449.20 "," 283,514.35 "," 22,311.30 "," 111,782.00 ", -   , -   , -   , -   , -   ," 39,823.10 ", -   , -   , -   ," 1,997,073.59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct/2006," 400,793.81 "," 203,061.39 "," 603,855.20 "," 683,543.13 ", -   , -   ," 683,543.13 "," 238,514.63 "," 1,845.00 "," 7,884.20 "," 37,891.80 "," 464,238.85 "," 25,204.67 "," 48,735.50 ", -   , -   , -   , -   , -   ," 28,499.79 ", -   , -   , -   ," 2,140,212.77 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov/2006," 401,922.57 "," 205,541.91 "," 607,464.48 "," 739,181.99 ", -   , -   ," 739,181.99 "," 228,417.44 "," 1,618.91 "," 7,669.50 "," 40,998.50 "," 523,491.30 "," 36,772.97 "," 109,186.00 ", -   , -   , -   , -   , -   ," 21,777.27 ", -   , -   , -   ," 2,316,578.36 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec/2006," 454,373.13 "," 233,936.83 "," 688,309.96 "," 776,330.26 ", -   , -   ," 776,330.26 "," 236,333.11 "," 1,959.00 "," 9,049.50 "," 51,753.60 "," 384,849.54 "," 27,047.99 "," 110,896.50 ", -   , -   , -   , -   , -   ," 34,342.70 ", -   , -   , -   ," 2,320,872.16 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jan/2007," 418,412.86 "," 216,560.79 "," 634,973.65 "," 810,372.66 ", -   , -   ," 810,372.66 "," 217,344.66 "," 1,657.00 "," 9,659.80 "," 47,659.20 "," 481,365.90 "," 36,112.06 "," 118,327.00 ", -   , -   , -   , -   , -   ," 55,217.79 ", -   , -   , -   ," 2,412,689.72 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Feb/2007," 401,425.14 "," 204,991.91 "," 606,417.05 "," 799,394.60 ", -   , -   ," 799,394.60 "," 211,149.36 "," 1,606.00 "," 5,162.40 "," 42,101.80 "," 441,178.90 "," 35,844.96 "," 89,353.00 ", -   , -   , -   , -   , -   ," 38,218.66 ", -   , -   , -   ," 2,270,426.73 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mar/2007," 454,731.09 "," 239,019.91 "," 693,751.00 "," 956,680.19 ", -   , -   ," 956,680.19 "," 264,115.98 "," 1,665.00 "," 7,526.90 "," 54,082.40 "," 537,373.86 "," 47,101.77 "," 101,887.50 ", -   , -   , -   , -   , -   ," 57,660.84 ", -   , -   , -   ," 2,721,845.44 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apr/2007," 403,732.56 "," 217,536.23 "," 621,268.79 "," 758,988.58 ", -   , -   ," 758,988.58 "," 224,818.88 "," 1,550.00 "," 7,512.60 "," 44,957.10 "," 480,634.06 "," 38,731.92 "," 91,234.00 ", -   , -   , -   , -   , -   ," 46,865.77 ", -   , -   , -   ," 2,316,561.70 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,May/2007," 426,414.71 "," 224,400.73 "," 650,815.44 "," 811,703.69 ", -   , -   ," 811,703.69 "," 259,749.48 "," 1,458.00 "," 11,518.60 "," 46,178.50 "," 624,648.80 "," 44,730.69 "," 78,331.00 ", -   , -   , -   , -   , -   ," 47,491.42 ", -   , -   , -   ," 2,576,625.62 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jun/2007," 390,991.36 "," 217,473.91 "," 608,465.27 "," 720,896.77 ", -   , -   ," 720,896.77 "," 244,505.28 ", 908.00 ," 14,318.30 "," 46,459.40 "," 666,096.20 "," 25,509.90 "," 83,270.00 ", -   , -   , -   , -   , -   ," 36,586.80 ", -   , -   , -   ," 2,447,015.92 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jul/2007," 416,497.41 "," 219,874.23 "," 636,371.64 "," 721,550.61 ", -   , -   ," 721,550.61 "," 261,555.62 "," 1,381.00 "," 11,812.20 "," 55,620.50 "," 680,178.90 "," 41,652.90 "," 99,957.00 ", -   , -   , -   , -   , -   ," 66,993.71 ", -   , -   , -   ," 2,577,074.08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug/2007," 411,088.53 "," 236,565.57 "," 647,654.10 "," 736,620.90 ", -   , -   ," 736,620.90 "," 267,634.12 "," 1,571.00 "," 16,179.40 "," 50,337.00 "," 529,257.62 "," 32,132.95 "," 117,265.50 ", -   , -   , -   , -   , -   ," 36,100.50 ", -   , -   , -   ," 2,434,753.09 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep/2007," 390,568.99 "," 207,241.84 "," 597,810.83 "," 669,587.88 ", -   , -   ," 669,587.88 "," 254,081.76 "," 1,243.00 "," 9,016.50 "," 46,392.80 "," 374,139.35 "," 21,666.59 "," 101,530.00 ", -   , -   , -   , -   , -   ," 48,278.98 ", -   , -   , -   ," 2,123,747.69 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct/2007," 419,001.81 "," 224,750.77 "," 643,752.58 "," 738,702.86 ", -   , -   ," 738,702.86 "," 264,936.66 "," 1,284.00 "," 13,724.20 "," 50,839.90 "," 384,625.95 "," 23,741.47 "," 105,314.00 ", -   , -   , -   , -   , -   ," 22,628.56 ", -   , -   , -   ," 2,249,550.18 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov/2007," 417,490.77 "," 218,116.79 "," 635,607.56 "," 779,547.05 ", -   , -   ," 779,547.05 "," 250,108.61 "," 1,477.00 "," 13,720.90 "," 48,631.60 "," 515,855.99 "," 36,281.17 "," 73,557.00 ", -   , -   , -   , -   , -   ," 52,597.23 ", -   , -   , -   ," 2,407,384.11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec/2007," 438,542.79 "," 252,394.11 "," 690,936.91 "," 768,886.87 ", -   , -   ," 768,886.87 "," 253,659.53 "," 1,009.00 "," 23,241.60 "," 52,596.00 "," 431,419.38 "," 36,570.14 "," 100,226.50 ", -   , -   , -   , -   , -   ," 47,879.57 ", -   , -   , -   ," 2,406,425.50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jan/2008," 403,266.74 "," 213,645.39 "," 616,912.13 "," 797,668.91 ", -   , -   ," 797,668.91 "," 252,508.33 "," 1,989.20 "," 23,736.50 "," 50,760.20 "," 433,142.36 "," 33,627.86 "," 95,308.84 ", -   , -   , -   , -   , -   ," 43,860.96 ", -   , -   , -   ," 2,349,515.29 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Feb/2008," 407,735.55 "," 215,873.67 "," 623,609.22 "," 794,000.25 ", -   , -   ," 794,000.25 "," 241,978.08 "," 1,282.48 "," 12,268.80 "," 49,177.79 "," 430,602.16 "," 27,023.37 "," 59,523.70 ", -   , -   , -   , -   , -   ," 43,795.41 ", -   , -   , -   ," 2,283,261.26 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mar/2008," 424,157.28 "," 233,761.07 "," 657,918.35 "," 776,026.79 ", -   , -   ," 776,026.79 "," 247,679.04 "," 1,282.24 "," 11,053.60 "," 54,474.23 "," 433,126.79 "," 24,535.08 "," 90,591.99 ", -   , -   , -   , -   , -   ," 33,091.99 ", -   , -   , -   ," 2,329,780.09 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apr/2008," 399,193.53 "," 233,687.28 "," 632,880.81 "," 807,725.77 ", -   , -   ," 807,725.77 "," 243,178.03 "," 1,389.70 "," 9,701.10 "," 50,481.01 "," 521,002.28 "," 28,686.75 "," 107,236.47 ", -   , -   , -   , -   , -   ," 33,710.99 ", -   , -   , -   ," 2,435,992.91 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,May/2008," 390,882.63 "," 236,635.85 "," 627,518.48 "," 682,326.18 ", -   , -   ," 682,326.18 "," 240,798.46 "," 1,097.20 "," 10,184.30 "," 40,315.15 "," 671,159.46 "," 30,108.84 "," 108,039.42 ", -   , -   , -   , -   , -   ," 29,039.12 ", -   , -   , -   ," 2,440,586.60 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jun/2008," 337,464.32 "," 200,656.57 "," 538,120.89 "," 507,662.65 ", -   , -   ," 507,662.65 "," 242,422.57 ", 961.50 ," 9,387.80 "," 45,117.89 "," 512,787.44 "," 13,816.19 "," 109,057.41 ", -   , -   , -   , -   , -   ," 24,325.03 ", -   , -   , -   ," 2,003,659.37 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jul/2008," 374,847.05 "," 228,640.21 "," 603,487.26 "," 544,399.26 ", -   , -   ," 544,399.26 "," 243,531.97 "," 1,376.00 "," 12,510.70 "," 53,791.45 "," 374,959.04 "," 13,246.41 "," 85,805.50 ", -   , -   , -   , -   , -   ," 20,392.63 ", -   , -   , -   ," 1,953,500.22 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug/2008," 378,363.76 "," 227,499.00 "," 605,862.76 "," 556,174.40 ", -   , -   ," 556,174.40 "," 237,062.52 "," 1,296.43 "," 5,642.20 "," 52,969.79 "," 340,442.84 "," 17,823.81 "," 57,263.20 ", -   , -   , -   , -   , -   ," 27,582.41 ", -   , -   , -   ," 1,902,120.35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep/2008," 367,962.73 "," 218,214.64 "," 586,177.37 "," 557,802.62 ", -   , -   ," 557,802.62 "," 225,262.46 "," 1,432.72 "," 5,890.80 "," 44,179.04 "," 312,823.32 "," 12,370.70 "," 103,737.26 ", -   , -   , -   , -   , -   ," 27,685.65 ", -   , -   , -   ," 1,877,361.94 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct/2008," 386,430.40 "," 238,955.44 "," 625,385.84 "," 617,863.13 ", -   , -   ," 617,863.13 "," 263,100.50 "," 1,192.71 "," 4,615.30 "," 43,407.77 "," 327,371.38 "," 16,819.09 "," 76,022.98 ", -   , -   , -   , -   , -   ," 19,914.86 ", -   , -   , -   ," 1,995,693.56 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov/2008," 375,438.69 "," 238,626.16 "," 614,064.85 "," 688,104.11 ", -   , -   ," 688,104.11 "," 230,092.62 ", 737.48 ," 5,666.50 "," 43,778.49 "," 340,754.09 "," 29,048.29 "," 69,055.69 ", -   , -   , -   , -   , -   ," 40,840.89 ", -   , -   , -   ," 2,062,143.01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec/2008," 463,343.73 "," 298,245.47 "," 761,589.20 "," 778,953.84 ", -   , -   ," 778,953.84 "," 245,852.65 "," 1,661.95 "," 12,981.90 "," 47,251.99 "," 327,040.51 "," 28,541.85 "," 10,382.57 ", -   , -   , -   , -   , -   ," 41,920.97 ", -   , -   , -   ," 2,256,177.43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jan/2009," 424,264.50 "," 273,494.16 "," 697,758.66 "," 800,526.47 ", -   , -   ," 800,526.47 "," 217,372.42 "," 1,198.70 "," 9,922.80 "," 44,522.53 "," 454,789.92 "," 31,963.02 "," 94,486.37 ", -   , -   , -   , -   , -   ," 43,188.98 ", -   , -   , -   ," 2,395,729.87 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Feb/2009," 424,438.71 "," 254,667.70 "," 679,106.41 "," 795,050.51 ", -   , -   ," 795,050.51 "," 212,038.24 "," 1,009.24 "," 6,520.70 "," 38,201.07 "," 387,416.95 "," 38,311.50 "," 95,799.17 ", -   , -   , -   , -   , -   ," 52,862.62 ", -   , -   , -   ," 2,306,316.41 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mar/2009," 434,248.69 "," 290,343.28 "," 724,591.97 "," 865,981.57 ", -   , -   ," 865,981.57 "," 235,475.32 "," 1,385.24 "," 8,252.90 "," 42,318.13 "," 401,630.02 "," 59,263.86 "," 98,162.74 ", -   , -   , -   , -   , -   ," 70,567.18 ", -   , -   , -   ," 2,507,628.92 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apr/2009," 454,265.40 "," 290,887.08 "," 745,152.48 "," 822,109.74 ", -   , -   ," 822,109.74 "," 209,739.17 "," 1,018.24 "," 9,120.70 "," 42,656.39 "," 643,776.55 "," 48,545.41 "," 97,879.98 ", -   , -   , -   , -   , -   ," 53,545.56 ", -   , -   , -   ," 2,673,544.22 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,May/2009," 432,401.49 "," 276,970.67 "," 709,372.16 "," 770,687.28 ", -   , -   ," 770,687.28 "," 221,884.47 "," 1,357.90 "," 7,861.70 "," 35,798.11 "," 682,916.87 "," 48,882.92 "," 101,914.67 ", -   , -   , -   , -   , -   ," 60,585.75 ", -   , -   , -   ," 2,641,261.83 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jun/2009," 393,140.38 "," 252,551.99 "," 645,692.37 "," 703,815.55 ", -   , -   ," 703,815.55 "," 221,329.63 ", 822.80 ," 4,161.60 "," 44,548.27 "," 586,246.02 "," 27,918.98 "," 91,670.87 ", -   , -   , -   , -   , -   ," 37,437.64 ", -   , -   , -   ," 2,363,643.72 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jul/2009," 435,256.09 "," 283,142.05 "," 718,398.14 "," 740,868.09 ", -   , -   ," 740,868.09 "," 241,510.20 "," 1,649.10 "," 11,172.60 "," 46,313.51 "," 450,992.66 "," 37,350.91 "," 110,163.57 ", -   , -   , -   , -   , -   ," 55,471.15 ", -   , -   , -   ," 2,413,889.93 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug/2009," 409,182.96 "," 267,830.84 "," 677,013.80 "," 692,376.70 ", -   , -   ," 692,376.70 "," 232,174.11 "," 1,458.48 "," 10,701.30 "," 39,851.20 "," 535,359.83 "," 32,129.06 "," 74,197.31 ", -   , -   , -   , -   , -   ," 37,735.48 ", -   , -   , -   ," 2,332,997.27 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep/2009," 420,238.71 "," 248,994.42 "," 669,233.13 "," 687,435.10 ", -   , -   ," 687,435.10 "," 225,886.43 "," 1,285.30 "," 7,926.60 "," 34,686.54 "," 545,203.30 "," 31,422.61 "," 72,632.73 ", -   , -   , -   , -   , -   ," 29,161.17 ", -   , -   , -   ," 2,304,872.90 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct/2009," 421,753.29 "," 269,008.52 "," 690,761.81 "," 775,739.56 ", -   , -   ," 775,739.56 "," 235,899.13 "," 1,003.00 "," 10,994.00 "," 37,554.44 "," 643,683.55 "," 25,594.66 "," 94,084.43 ", -   , -   , -   , -   , -   ," 54,414.00 ", -   , -   , -   ," 2,569,728.58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov/2009," 391,754.81 "," 212,149.91 "," 603,904.72 "," 738,678.65 ", -   , -   ," 738,678.65 "," 232,172.83 "," 1,412.90 "," 15,251.90 "," 37,672.79 "," 525,804.80 "," 44,273.35 "," 77,337.32 ", -   , -   , -   , -   , -   ," 42,512.45 ", -   , -   , -   ," 2,319,021.70 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec/2009," 449,842.29 "," 296,805.29 "," 746,647.58 "," 891,670.41 ", -   , -   ," 891,670.41 "," 215,923.38 "," 1,461.00 "," 10,317.60 "," 44,690.11 "," 457,616.74 "," 31,718.72 "," 80,620.82 ", -   , -   , -   , -   , -   ," 50,398.46 ", -   , -   , -   ," 2,531,064.81 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jan/2010," 389,068.41 "," 243,341.49 "," 632,409.90 "," 777,741.34 ", -   , -   ," 777,741.34 "," 228,078.62 ", 850.00 ," 10,204.30 "," 41,227.21 "," 391,820.19 "," 31,511.41 "," 83,732.94 ", -   , -   , -   , -   , -   ," 32,292.30 ", -   , -   , -   ," 2,229,868.21 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Feb/2010," 391,195.69 "," 248,207.93 "," 639,403.62 "," 807,692.10 ", -   , -   ," 807,692.10 "," 214,409.69 "," 1,397.00 "," 9,408.70 "," 35,844.67 "," 451,749.94 "," 30,767.71 "," 91,255.01 ", -   , -   , -   , -   , -   ," 30,991.63 ", -   , -   , -   ," 2,312,920.07 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mar/2010," 465,664.59 "," 320,985.41 "," 786,650.00 "," 1,017,058.18 ", -   , -   ," 1,017,058.18 "," 242,081.59 "," 1,329.00 "," 33,330.70 "," 44,598.50 "," 384,792.99 "," 27,017.08 "," 79,706.61 ", -   , -   , -   , -   , -   ," 55,580.16 ", -   , -   , -   ," 2,672,144.80 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apr/2010," 387,063.18 "," 254,872.61 "," 641,935.79 "," 762,770.01 ", -   , -   ," 762,770.01 "," 216,150.67 "," 1,098.00 "," 3,894.50 "," 45,127.02 "," 331,373.92 "," 24,699.45 "," 77,061.27 ", -   , -   , -   , -   , -   ," 24,069.94 ", -   , -   , -   ," 2,128,180.57 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,May/2010," 381,811.18 "," 238,903.31 "," 620,714.49 "," 721,668.18 ", -   , -   ," 721,668.18 "," 215,523.54 ", 957.00 ," 4,776.00 "," 37,381.07 "," 365,270.01 "," 20,105.26 "," 87,377.40 ", -   , -   , -   , -   , -   ," 55,436.64 ", -   , -   , -   ," 2,129,209.59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jun/2010," 385,981.10 "," 251,896.39 "," 637,877.49 "," 683,236.54 ", -   , -   ," 683,236.54 "," 226,415.07 ", 940.00 ," 9,185.70 "," 38,418.83 "," 344,237.89 "," 13,669.01 "," 86,113.28 ", -   , -   , -   , -   , -   ," 55,113.23 ", -   , -   , -   ," 2,095,207.04 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jul/2010," 422,481.80 "," 278,700.49 "," 701,182.29 "," 721,584.60 ", -   , -   ," 721,584.60 "," 243,063.35 "," 1,094.00 "," 8,863.10 "," 47,085.53 "," 291,849.33 "," 10,977.10 "," 45,959.65 ", -   , -   , -   , -   , -   ," 38,570.85 ", -   , -   , -   ," 2,110,229.80 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug/2010," 410,176.39 "," 268,917.79 "," 679,094.18 "," 695,796.33 ", -   , -   ," 695,796.33 "," 245,908.42 "," 1,279.00 "," 6,961.30 "," 45,197.12 "," 212,469.47 "," 10,044.77 "," 95,323.09 ", -   , -   , -   , -   , -   ," 12,877.01 ", -   , -   , -   ," 2,004,950.68 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep/2010," 396,429.75 "," 266,975.25 "," 663,405.00 "," 687,553.88 ", -   , -   ," 687,553.88 "," 233,404.90 "," 1,694.00 "," 9,110.60 "," 36,057.49 "," 211,385.25 "," 19,136.32 "," 89,908.23 ", -   , -   , -   , -   , -   ," 57,336.39 ", -   , -   , -   ," 2,008,992.05 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct/2010," 418,305.07 "," 275,031.21 "," 693,336.28 "," 745,415.51 ", -   , -   ," 745,415.51 "," 236,852.35 ", 777.00 ," 5,718.60 "," 38,697.10 "," 216,834.49 "," 23,496.93 "," 63,264.58 ", -   , -   , -   , -   , -   ," 46,381.13 ", -   , -   , -   ," 2,070,773.96 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov/2010," 409,652.73 "," 273,452.94 "," 683,105.67 "," 785,917.40 ", -   , -   ," 785,917.40 "," 255,841.85 "," 1,538.00 "," 10,443.00 "," 33,407.71 "," 251,863.66 "," 24,354.93 "," 71,750.75 ", -   , -   , -   , -   , -   ," 23,969.94 ", -   , -   , -   ," 2,142,192.90 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec/2010," 466,766.78 "," 320,807.17 "," 787,573.95 "," 843,762.00 ", -   , -   ," 843,762.00 "," 251,825.20 "," 1,124.00 "," 10,620.70 "," 41,025.05 "," 156,863.43 "," 21,599.07 "," 94,478.95 ", -   , -   , -   , -   , -   ," 53,169.71 ", -   , -   , -   ," 2,262,042.06 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jan/2011," 411,737.33 "," 285,089.04 "," 696,826.37 "," 850,696.79 ", -   , -   ," 850,696.79 "," 244,328.91 "," 1,295.00 "," 12,512.00 "," 30,823.29 "," 264,151.18 "," 17,369.80 "," 106,612.99 ", -   , -   , -   , -   , -   ," 49,396.74 ", -   , -   , -   ," 2,274,013.07 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Feb/2011," 391,131.10 "," 269,301.38 "," 660,432.48 "," 819,940.50 ", -   , -   ," 819,940.50 "," 228,479.00 ", 940.00 ," 11,411.50 "," 26,917.52 "," 259,856.17 "," 20,587.76 "," 100,367.74 ", -   , -   , -   , -   , -   ," 39,015.88 ", -   , -   , -   ," 2,167,948.55 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mar/2011," 393,160.91 "," 281,453.75 "," 674,614.66 "," 900,485.91 ", -   , -   ," 900,485.91 "," 255,792.92 "," 1,475.00 "," 11,433.80 "," 34,478.80 "," 395,111.72 "," 25,683.06 "," 118,505.59 ", -   , -   , -   , -   , -   ," 52,874.84 ", -   , -   , -   ," 2,470,456.30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apr/2011," 386,749.27 "," 285,598.37 "," 672,347.64 "," 797,527.23 ", -   , -   ," 797,527.23 "," 237,582.68 "," 1,107.00 "," 12,796.60 "," 34,179.80 "," 539,928.57 "," 29,703.34 "," 106,152.20 ", -   , -   , -   , -   , -   ," 34,616.09 ", -   , -   , -   ," 2,465,941.15 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,May/2011," 371,876.75 "," 253,277.88 "," 625,154.63 "," 803,849.53 ", -   , -   ," 803,849.53 "," 247,975.28 "," 1,100.00 "," 10,823.60 "," 33,669.09 "," 501,342.97 "," 32,700.99 "," 97,113.61 ", -   , -   , -   , -   , -   ," 76,408.92 ", -   , -   , -   ," 2,430,138.62 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jun/2011," 380,800.43 "," 290,137.49 "," 670,937.92 "," 729,676.79 ", -   , -   ," 729,676.79 "," 247,082.28 "," 1,100.00 "," 9,444.80 "," 37,037.40 "," 638,939.11 "," 24,786.05 "," 101,035.11 ", -   , -   , -   , -   , -   ," 46,048.92 ", -   , -   , -   ," 2,506,088.38 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jul/2011," 389,294.64 "," 279,283.36 "," 668,578.00 "," 718,255.06 ", -   , -   ," 718,255.06 "," 259,033.89 "," 1,295.00 "," 14,646.30 "," 44,313.17 "," 251,734.87 "," 22,142.32 "," 71,759.00 ", -   , -   , -   , -   , -   ," 44,432.82 ", -   , -   , -   ," 2,096,190.42 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
